,year,doy,species,latitude,site_id,species_actual,phenophase
307952,2012,286,Malus,48.5833,1795,domestica 'late cultivar',516
307953,2013,290,Malus,48.5833,1795,domestica 'late cultivar',516
307954,2014,261,Malus,48.5833,1795,domestica 'late cultivar',516
307955,2015,289,Malus,48.5833,1795,domestica 'late cultivar',516
308003,2010,312,Malus,51.1,5196,domestica 'late cultivar',516
308004,2011,301,Malus,51.1,5196,domestica 'late cultivar',516
308005,2012,276,Malus,51.1,5196,domestica 'late cultivar',516
308006,2013,289,Malus,51.1,5196,domestica 'late cultivar',516
308007,2014,269,Malus,51.1,5196,domestica 'late cultivar',516
308008,2015,276,Malus,51.1,5196,domestica 'late cultivar',516
308250,2011,305,Malus,48.5167,1056,domestica 'late cultivar',516
308251,2012,299,Malus,48.5167,1056,domestica 'late cultivar',516
308252,2013,293,Malus,48.5167,1056,domestica 'late cultivar',516
308305,2011,259,Malus,51.2167,3595,domestica 'late cultivar',516
308306,2015,268,Malus,51.2167,3595,domestica 'late cultivar',516
308404,2011,290,Malus,47.6667,5082,domestica 'late cultivar',516
308405,2012,279,Malus,47.6667,5082,domestica 'late cultivar',516
308406,2013,289,Malus,47.6667,5082,domestica 'late cultivar',516
308407,2014,290,Malus,47.6667,5082,domestica 'late cultivar',516
308408,2015,278,Malus,47.6667,5082,domestica 'late cultivar',516
308478,2010,252,Malus,50.8833,5166,domestica 'late cultivar',516
308479,2011,245,Malus,50.8833,5166,domestica 'late cultivar',516
308480,2012,249,Malus,50.8833,5166,domestica 'late cultivar',516
308481,2013,254,Malus,50.8833,5166,domestica 'late cultivar',516
308482,2014,245,Malus,50.8833,5166,domestica 'late cultivar',516
308483,2015,245,Malus,50.8833,5166,domestica 'late cultivar',516
308559,2010,278,Malus,50.6833,5972,domestica 'late cultivar',516
308560,2011,282,Malus,50.6833,5972,domestica 'late cultivar',516
308561,2012,277,Malus,50.6833,5972,domestica 'late cultivar',516
308562,2013,280,Malus,50.6833,5972,domestica 'late cultivar',516
308563,2014,283,Malus,50.6833,5972,domestica 'late cultivar',516
308639,2011,293,Malus,49.5667,5257,domestica 'late cultivar',516
308640,2012,303,Malus,49.5667,5257,domestica 'late cultivar',516
308641,2013,275,Malus,49.5667,5257,domestica 'late cultivar',516
308642,2014,270,Malus,49.5667,5257,domestica 'late cultivar',516
308643,2015,273,Malus,49.5667,5257,domestica 'late cultivar',516
308745,2010,287,Malus,49.7667,5251,domestica 'late cultivar',516
308746,2011,273,Malus,49.7667,5251,domestica 'late cultivar',516
308747,2012,283,Malus,49.7667,5251,domestica 'late cultivar',516
308748,2013,288,Malus,49.7667,5251,domestica 'late cultivar',516
308749,2014,273,Malus,49.7667,5251,domestica 'late cultivar',516
308840,2010,298,Malus,52.2333,5234,domestica 'late cultivar',516
308841,2011,288,Malus,52.2333,5234,domestica 'late cultivar',516
308842,2012,288,Malus,52.2333,5234,domestica 'late cultivar',516
308843,2015,288,Malus,52.2333,5234,domestica 'late cultivar',516
308873,2010,290,Malus,50.8,5273,domestica 'late cultivar',516
308874,2011,274,Malus,50.8,5273,domestica 'late cultivar',516
308875,2012,272,Malus,50.8,5273,domestica 'late cultivar',516
308876,2013,283,Malus,50.8,5273,domestica 'late cultivar',516
308877,2015,273,Malus,50.8,5273,domestica 'late cultivar',516
308919,2010,273,Malus,53.55,3471,domestica 'late cultivar',516
308920,2011,270,Malus,53.55,3471,domestica 'late cultivar',516
308921,2012,270,Malus,53.55,3471,domestica 'late cultivar',516
308922,2013,274,Malus,53.55,3471,domestica 'late cultivar',516
308923,2014,270,Malus,53.55,3471,domestica 'late cultivar',516
308924,2015,278,Malus,53.55,3471,domestica 'late cultivar',516
309044,2010,282,Malus,48.4667,5600,domestica 'late cultivar',516
309045,2011,273,Malus,48.4667,5600,domestica 'late cultivar',516
309046,2012,278,Malus,48.4667,5600,domestica 'late cultivar',516
309047,2013,281,Malus,48.4667,5600,domestica 'late cultivar',516
309048,2014,280,Malus,48.4667,5600,domestica 'late cultivar',516
309049,2015,278,Malus,48.4667,5600,domestica 'late cultivar',516
309282,2011,273,Malus,50.95,4307,domestica 'late cultivar',516
309283,2012,276,Malus,50.95,4307,domestica 'late cultivar',516
309319,2010,262,Malus,52.8167,5213,domestica 'late cultivar',516
309320,2011,283,Malus,52.8167,5213,domestica 'late cultivar',516
309321,2012,295,Malus,52.8167,5213,domestica 'late cultivar',516
309322,2013,298,Malus,52.8167,5213,domestica 'late cultivar',516
309323,2014,289,Malus,52.8167,5213,domestica 'late cultivar',516
309324,2015,299,Malus,52.8167,5213,domestica 'late cultivar',516
309377,2010,287,Malus,48.8667,2218,domestica 'late cultivar',516
309378,2011,278,Malus,48.8667,2218,domestica 'late cultivar',516
309379,2012,281,Malus,48.8667,2218,domestica 'late cultivar',516
309551,2010,272,Malus,50.8667,5288,domestica 'late cultivar',516
