DAY,YEAR,genus,specificEpithet,eventRemarks,LAT,LON,site_id
175,2019,Amelanchier,arborea,Ripe fruits,44.314175,-68.57941,37
176,2016,Amelanchier,canadensis,Ripe fruits,43.34826,-70.546036,38
158,2022,Amelanchier,canadensis,Ripe fruits,39.87107,-86.16123,39
156,2019,Amelanchier,canadensis,Ripe fruits,39.87107,-86.16123,39
173,2022,Amelanchier,canadensis,Ripe fruits,39.87107,-86.16123,39
179,2022,Amelanchier,canadensis,Ripe fruits,39.87107,-86.16123,39
158,2022,Amelanchier,canadensis,Ripe fruits,39.87107,-86.16123,39
156,2019,Amelanchier,canadensis,Ripe fruits,39.87107,-86.16123,39
173,2022,Amelanchier,canadensis,Ripe fruits,39.87107,-86.16123,39
161,2020,Amelanchier,canadensis,Ripe fruits,39.87107,-86.16123,39
161,2020,Amelanchier,canadensis,Ripe fruits,39.87107,-86.16123,39
81,2018,Amelanchier,canadensis,Ripe fruits,40.202297,-77.19667,40
